Index,Recorded Language,Predicted Language,Prediction Confidence,Subject,Any Disagreement,Potential Mismatch
6001,EN,EN,0.9351797841882121,Assistance with Marketing Initiatives,False,False
6002,EN,EN,0.943750498328699,Healthcare Solutions for Medical Data Security,False,False
6003,DE,DE,0.996624764947086,Hilfe zur Unterstützung bei einem Systemabsturz erforderlich,False,False
6005,EN,EN,0.9489872105934144,Error in Data Integration Encountered,False,False
6006,DE,DE,0.9946321645725605,Benötigte Unterstützung bei GitHub IFTTT-Integration,False,False
6007,DE,DE,0.9990107597631309,Absicherung medizinischer Datenlösungen,False,False
6008,DE,DE,0.9959926193404094,Erforderliche Unterstützung bei Microsoft Dynamics 365 Digital Marketing,False,False
6009,EN,EN,0.9343118573457879,Delayed Loading Performance,False,False
6011,DE,DE,0.9992476269313479,Anfrage zu digitalen Marketingdienstleistungen und Unterstützung,False,False
6012,EN,EN,0.974706836622864,Financial Data Processing Problem,False,False
6013,EN,EN,0.7487662355311966,Problem with Billing Invoice Charges,False,False
6014,DE,DE,0.9995960133945688,Sofortige Verletzung der medizinischen Datensicherheit,False,False
6015,DE,DE,0.9955838868998153,Fehler bei Produktauflistung entdeckt,False,False
6016,EN,EN,0.9186228787306735,Problem of System Slowness Noted Today,False,False
6017,EN,EN,0.9309180819781672,Service Disruption Impacting Multiple Products Significantly,False,False
6018,DE,DE,0.9984975968809111,IT-Problem,False,False
6022,DE,DE,0.9322894503327007,Festgestellte Unstimmigkeiten in der Abrechnung,False,False
6024,EN,EN,0.6786883966253799,Assistance Needed for Data Integration Issue,False,False
6025,DE,DE,0.9937596138694728,Alarm,False,False
6026,DE,DE,0.9991450081291519,Anfrage zur Aktualisierung der Softwareintegrationen,False,False
6027,EN,EN,0.6597372072675556,Digital Tools of Marketing Agency Experienced Unexpected Crash Today,False,False
6028,EN,EN,0.9674414161688176,Effective Strategies for Protecting Hospital Infrastructure,False,False
6029,EN,EN,0.838660874214705,Assistance Required for ActiveCampaign and Squarespace Integration,False,False
6030,EN,EN,0.9025899137161011,Incident of Data Security Breach,False,False
6031,DE,DE,0.9935959861098705,Datensicherheit im medizinischen Sektor,False,False
6032,DE,EN,0.795917137681942,Enhancement of Investment Strategies,True,False
6033,EN,EN,0.9079642089646044,Urgent Request for Upgrading Hospital Cybersecurity Software,False,False
6034,EN,EN,0.8826987164163943,QuickBooks and Dynamics Subscription Options,False,False
6035,DE,EN,0.6690930165066392,Privacy Breach,True,False
6036,DE,DE,0.9988920115528798,Datenschutz bei Sicherheitsdaten,False,False
6037,EN,EN,0.96500873354885,Request for Assistance with Data Analytics,False,False
6038,EN,EN,0.957083150047402,Campaign Effectiveness Concerns,False,False
6039,EN,EN,0.9171824409282877,Malfunction in Data Analytics System,False,False
6040,EN,EN,0.9600899727663812,Problem Accessing Project Dashboard,False,False
6041,EN,EN,0.8888644794596495,Digital Marketing Platform Outage,False,False
6042,EN,EN,0.9260790168021039,Inconsistencies in Investment Data,False,False
6043,DE,DE,0.9993887948337872,Zugriffsprobleme auf die Plattform,False,False
6045,EN,EN,0.9256067732911751,Inquiry About Integrating Third-Party Tools with Scalable SaaS Project Management Platform,False,False
6050,EN,EN,0.8159391529730468,Frequent App Crashes and Slow Response Issues,False,False
6051,DE,DE,0.869229513756715,System Overload Causes Delays in Asset Data Processing,False,False
6054,DE,DE,0.9993396253561031,Probleme mit Digitaler Kampagnenplattform,False,False
6055,EN,EN,0.8631891749367069,Scalability of SaaS Features,False,False
6056,EN,EN,0.8826713543779572,Inquiry Regarding Integration of Third-Party APIs into SaaS Project Management Platform,False,False
6057,EN,EN,0.7384849453108201,Network Connectivity Problem Notification,False,False
6058,DE,DE,0.998323144124403,Anfrage für technischen Support,False,False
6060,EN,EN,0.9735119846931931,Assistance with Dell Monitor Integration,False,False
6061,DE,DE,0.5033705082864857,System Performance Issues Disrupt Daily Data Analysis Processes in Financial Firm,False,False
6062,EN,EN,0.8788429438466233,IBM Cloud DataRobot Service Inquiry,False,False
6063,EN,EN,0.9533006545279799,Reported Data Synchronization Problem,False,False
6064,EN,EN,0.8535378365886761,Website Downtime Issues,False,False
6065,DE,DE,0.9819701994757348,Solutions for Project Management,False,False
6066,DE,DE,0.9992227117691663,Sicherheitslücken in SAP ERP-Systemen,False,False
6067,EN,EN,0.929486189762483,System Failure and Data Synchronization Problems Detected,False,False
6068,DE,DE,0.9886352799252397,Fehler bei Digitaler Kampagne,False,False
6070,EN,EN,0.8511247655662466,Problem with Investment Tool,False,False
6071,DE,DE,0.9913948008206527,Anfrage zu Digitalen Marketingservices und Markenentwicklung,False,False
6072,EN,EN,0.9617255391783305,Medical System Security Breach,False,False
6073,EN,EN,0.9883663320478226,Immediate Assistance Required for Technical Issue,False,False
6075,DE,DE,0.9469567914967365,Problem beim Laden der Projekt-Dashboards,False,False
6076,DE,DE,0.8657836203566038,Issue with Data Access Systems,False,False
6078,EN,EN,0.9151701383099667,Incorrect billing summaries impacting payment accuracy,False,False
6079,DE,DE,0.9945930068646749,Datenschutzverletzungsalarm,False,False
6080,DE,EN,0.6573818371295593,Digital Campaigns Experience Downtime,True,False
6081,EN,EN,0.8839749978607417,Performance Challenges at Financial Organization,False,False
6084,EN,EN,0.9379918052593623,Flexible SaaS Integration Solutions,False,False
6085,EN,EN,0.9431425278330298,Evaluation of Digital Marketing Initiatives,False,False
6086,EN,EN,0.9539787325591854,Investment Advice,False,False
6087,EN,EN,0.884763901372563,Support Inquiry Problem,False,False
6088,DE,DE,0.9981752070000319,Anfrage zu Rechnungsdetails und Zahlungsmethoden,False,False
6089,DE,DE,0.9990425118254664,Unerwartete Ausfälle und Probleme bei der SaaS-Plattform,False,False
6090,DE,DE,0.939287910824808,Billing Support,False,False
6091,EN,EN,0.6793545693700515,Inquiry about Digital Strategies,False,False
6092,EN,EN,0.8868628641743797,IBM Cloud DataRobot Services Inquiry,False,False
6094,DE,EN,0.7211596161392536,Discrepancies in Data within Investment Analytics System,True,False
6097,DE,DE,0.999254955875762,Tägliche Meldungen über wiederkehrende Serviceunterbrechungen,False,False
6098,DE,DE,0.9991988293542293,Zuverlässigkeitsprobleme im Gesundheitssystem,False,False
6099,DE,DE,0.9987656972873965,Kundenservice: Dringende Meldung eines Sicherheitsvorfalls,False,False
6100,EN,EN,0.9944081446512795,Connectivity Disruptions Impacting Hospital Infrastructure,False,False
6101,DE,DE,0.9954905212286442,Erweiterte Sicherheitsmaßnahmen für medizinische Geräte,False,False
6103,DE,DE,0.9986649594073317,Digitale Kampagne läuft unter den Erwartungen,False,False
6104,EN,EN,0.932735196207293,Features for Scaling SaaS Solutions,False,False
6105,EN,EN,0.8813921344308527,Intermittent slight delay impacting user login times reported occasionally,False,False
6106,EN,EN,0.8971029416335029,Digital Marketing Approaches,False,False
6108,EN,EN,0.9220392832826079,Reported Partial Outage of SaaS Platform,False,False
6109,DE,DE,0.9636183157755204,Strategies for Digital Brand Growth,False,False
6110,DE,DE,0.9446431140932283,Digitales Anliegen,False,False
6112,EN,EN,0.9460909417321256,Security Enhancement for Medical Records,False,False
6113,EN,EN,0.9451533203804561,Network Disruptions Impacting Medical Records,False,False
6114,EN,EN,0.9538815567818364,System,False,False
6115,DE,DE,0.9990188179062235,Benötigte Unterstützung bei Verzögerungen in der Datenintegration,False,False
6116,EN,EN,0.8824514800017385,Data Processing Delays Impacting Investment Analytics,False,False
6117,DE,DE,0.9972582834577454,Aktualisierung der Strategien im digitalen Marketing zur Unternehmensentwicklung,False,False
6118,DE,DE,0.9995874737658106,Untersuchung der verzögerten Ladezeiten des Projekt-Dashboards,False,False
6119,EN,EN,0.8671047830111978,Payment for Billing Unsuccessful,False,False
6120,DE,DE,0.9990350644127677,Problem mit Verzögerungen bei der Verarbeitung von Finanzdaten,False,False
6121,DE,DE,0.9978875491608593,Wiederholte Ausfälle und langsame Performance gemeldet,False,False
6122,EN,EN,0.9324212079221361,Underwhelming Results of Digital Campaigns Due to Cross-Platform Integration Challenges,False,False
6123,EN,EN,0.752489022858149,Request for Assistance with Norton Antivirus Integration,False,False
6124,EN,EN,0.9162695226713303,Marketing Assistance,False,False
6125,EN,EN,0.939800453051024,Customer Support: Intermittent Service Interruptions,False,False
6126,DE,DE,0.9963181199589376,Probleme mit Datenanalyse-Workflows,False,False
6128,EN,EN,0.9928981532074448,Intermittent Performance Delays in Application,False,False
6129,EN,EN,0.973997433667905,Security Incident in Patient Records System,False,False
6130,EN,EN,0.9155594754765328,Network Assistance,False,False
6131,EN,EN,0.7360879084569046,System Product Error,False,False
6132,EN,EN,0.7927507356032988,Support for Integrating JIRA with Schoology,False,False
6133,DE,DE,0.997982381375219,Support-Anfrage zu mehreren Produkten,False,False
6134,EN,EN,0.9784251275535568,Performance Concerns with Financial Data Analytics Platform,False,False
6135,DE,EN,0.9182630226239954,Request for a Scalable SaaS Project Management Platform,True,True
6136,DE,DE,0.9824669651858258,Sicherheitsrisiko bei sensiblen Gesundheitsinformationen,False,False
6137,EN,EN,0.9478073754475059,Website Outage Problem,False,False
6138,DE,DE,0.9987325037794931,Technische Schwierigkeiten bei der Integration,False,False
6139,EN,EN,0.9398571978486088,Financial Institution Support Inquiry,False,False
6140,DE,DE,0.9990459178569041,Anfrage zur Investitionsunterstützung,False,False
6141,EN,EN,0.9147699916042314,Scaling a Project Management SaaS Platform,False,False
6142,EN,EN,0.976399773409294,Ongoing Service Disruptions Reported Today,False,False
6143,DE,EN,0.6709975484486612,Support Needed for Redis Integration,True,False
6144,EN,EN,0.9269532849627915,Healthcare Data Concern,False,False
6145,EN,EN,0.971380302989156,Notification of Data Access Issue,False,False
6146,EN,EN,0.9346738411296819,Concern About SaaS Platform Performance Today,False,False
6147,EN,EN,0.9693471595191357,Improve Digital Strategy Resources,False,False
6149,DE,DE,0.9983222635192162,Probleme mit Digital-Kampagnen,False,False
6150,EN,EN,0.9101574559707609,Assistance Required for SAP ERP Integration,False,False
6151,EN,EN,0.8867027327614031,Concern Regarding Potential Data Security Incident,False,False
6152,EN,EN,0.9693412229756648,Inquiry about Billing Procedures and Payment Methods for Investment Data Analytics Services,False,False
6155,DE,DE,0.9988267972027036,Support-Team Vorfallmeldung,False,False
6156,DE,DE,0.5218184108217003,Issue with Slowdowns in SaaS Project Management,False,False
6157,EN,EN,0.9591365875769318,GitLab Assistance,False,False
6158,DE,DE,0.9984034869853436,Ausfall der Krankenhaus-IT-Infrastruktur,False,False
6159,DE,DE,0.9986560041704003,Probleme mit Produkten bei der Marketing-Agentur,False,False
6161,DE,DE,0.9987237768327255,Zoho Books Integration mit Projektmanagement-Plattform,False,False
6162,DE,EN,0.9153706368222365,Security Breach: Compromised Medical Records Caused by Outdated Software,True,True
6164,EN,EN,0.9916054326650383,Urgent Alert: Medical Data Breach Identified,False,False
6166,EN,EN,0.9790832022535155,Intermittent Problems Accessing Medical Records Identified,False,False
6167,DE,DE,0.9990537653954742,Unterstützung bei Keras RAID-Konfiguration,False,False
6168,EN,EN,0.8099087515122148,Immediate Update Needed for SaaS Platform,False,False
6169,EN,EN,0.861736615800271,SAP ERP Integration Assistance,False,False
6170,EN,EN,0.7201306322876756,Issues with Investment Platform,False,False
6171,DE,DE,0.9984310649342003,Anfrage zu Strategien im Digitalen Marketing,False,False
6172,DE,DE,0.9993681621693576,Optimierung der Datenanalyse,False,False
6173,EN,EN,0.9386442873788129,Security Concern in Healthcare System,False,False
6174,DE,DE,0.997186319876662,Probleme mit der Datenversorgung,False,False
6175,EN,EN,0.9865917861097306,Incorrect Charges Detected in Billing System,False,False
6176,DE,DE,0.9619544762243776,Anfrage zu bereitgestellten Digitalstrategien,False,False
6178,EN,EN,0.9943388248305843,Marketing Agency Observes Decline in Client Engagement Despite Recent Efforts,False,False
6179,EN,EN,0.7305841693607091,Support Inquiry Regarding Billing and Payment Plans,False,False
6180,DE,DE,0.9995704457397573,Anfrage zu Sicherheitslösungen für Gesundheitsdaten und IT-Services,False,False
6181,EN,EN,0.799868337821695,Data Integration Error Analysis,False,False
6182,DE,EN,0.7362559411615187,Issue with Data Access for Healthcare Provider,True,False
6184,DE,EN,0.9121340841679386,Support Needed for Data Analytics Integration,True,True
6185,EN,EN,0.9842556957526628,Problems Faced by Marketing Agency,False,False
6186,DE,DE,0.9732070858645001,Optimiere Markenwachstumsdienstleistungen,False,False
6187,EN,EN,0.9227964032213373,company's data analytics systems experience sudden unresponsiveness,False,False
6188,EN,EN,0.993867222916858,Assist in Expanding Business,False,False
6189,DE,EN,0.5610508797269325,Support Request for Server Downtime,True,False
6190,DE,EN,0.5522998837999398,Guidance on SAP Integration,True,False
6191,DE,DE,0.9951162191206299,Verbindungsleistungsprobleme bei digitalen Werkzeugen bei der Markenagentur,False,False
6193,EN,EN,0.9410137263796765,Healthcare Data Management in PostgreSQL,False,False
6194,DE,DE,0.9986305221167247,Gesundheitsdienstleister erfährt Probleme durch Datenverletzungen,False,False
6195,DE,DE,0.6389600198826937,Performance Issue with Campaign,False,False
6196,DE,DE,0.6717828874929574,Billing Payment Issue,False,False
6197,DE,DE,0.9985999079766903,Bericht über Leistungsprobleme bei SaaS,False,False
6198,EN,EN,0.8702091539347594,Intermittent Outages in Project Management SaaS Platform,False,False
6199,DE,DE,0.9961172076566619,Herausforderungen beim Wachstum im digitalen Marketing,False,False
6200,DE,DE,0.9982084436500932,Eingereichte Vorfallmeldung,False,False
6201,DE,DE,0.9985146212925907,Datenschutzverletzung im Gesundheitswesen,False,False
6202,EN,EN,0.5299526688929771,Brand Growth Support Team Inquiry,False,False
6203,EN,EN,0.876873912592212,Slow Performance Issue in SaaS Project,False,False
6204,EN,EN,0.9836395886364676,Data System Outage,False,False
6205,DE,DE,0.9755093588672451,Übersicht der digitalen Kampagnen,False,False
6207,DE,DE,0.9995423299933605,Schlechte Ergebnisse bei digitalen Kampagnen,False,False
6208,DE,DE,0.9987232684512496,Digitale Marketingansätze zur Steigerung der Markenbekanntheit online,False,False
6209,DE,DE,0.9961477559483023,Benachrichtigung über Datenschutzverletzung im Gesundheitswesen erforderlich,False,False
6210,EN,EN,0.7791248170903792,Request for Support with PostgreSQL Integration,False,False
6211,DE,EN,0.8362559300307845,Critical Issue with Data Analytics System,True,False
6212,DE,DE,0.9976904375135858,Anfrage zu skalierbaren SaaS-Abrechnungsmodellen,False,False
6213,EN,EN,0.9662299013316268,Performance Problem with Analytics Platform,False,False
6214,DE,DE,0.9966690815323211,Benötigte Unterstützung für das Wachstumskampagnenprojekt,False,False
